,Name,Status,Shot,Seq,Reel,StartDate,EndDate,Duration
0,Hair and Fur,Not started,SHOT_120,290,REEL_02,,,93.0
1,Compositing,Not started,SHOT_120,290,REEL_02,,,93.0
2,Paint,Not started,SHOT_120,290,REEL_02,,,93.0
3,Rendering,Not started,SHOT_120,290,REEL_02,,,93.0
4,Animation,Not started,SHOT_120,290,REEL_02,,,93.0
5,Lookdev,Not started,SHOT_120,290,REEL_02,,,93.0
6,Assemble,Not started,SHOT_120,290,REEL_02,,,93.0
7,Layout,Not started,SHOT_120,290,REEL_02,,,93.0
8,Cloth,Not started,SHOT_120,290,REEL_02,,,93.0
9,Baking,Not started,SHOT_120,290,REEL_02,,,93.0
10,Hair and Fur,Not started,SHOT_030,290,REEL_02,,,35.0
11,Compositing,Not started,SHOT_030,290,REEL_02,,,35.0
12,Paint,Not started,SHOT_030,290,REEL_02,,,35.0
13,Rendering,Not started,SHOT_030,290,REEL_02,,,35.0
14,Animation,Not started,SHOT_030,290,REEL_02,,,35.0
15,Lookdev,Not started,SHOT_030,290,REEL_02,,,35.0
16,Assemble,Not started,SHOT_030,290,REEL_02,,,35.0
17,Layout,Not started,SHOT_030,290,REEL_02,,,35.0
18,Cloth,Not started,SHOT_030,290,REEL_02,,,35.0
19,Baking,Not started,SHOT_030,290,REEL_02,,,35.0
20,Hair and Fur,Not started,SHOT_060,290,REEL_02,,,56.0
21,Compositing,Not started,SHOT_060,290,REEL_02,,,56.0
22,Paint,Not started,SHOT_060,290,REEL_02,,,56.0
23,Rendering,Not started,SHOT_060,290,REEL_02,,,56.0
24,Animation,Not started,SHOT_060,290,REEL_02,,,56.0
25,Lookdev,Not started,SHOT_060,290,REEL_02,,,56.0
26,Assemble,Not started,SHOT_060,290,REEL_02,,,56.0
27,Layout,Not started,SHOT_060,290,REEL_02,,,56.0
28,Cloth,Not started,SHOT_060,290,REEL_02,,,56.0
29,Baking,Not started,SHOT_060,290,REEL_02,,,56.0
30,Hair and Fur,Not started,SHOT_140,290,REEL_02,,,25.0
31,Compositing,Not started,SHOT_140,290,REEL_02,,,25.0
32,Paint,Not started,SHOT_140,290,REEL_02,,,25.0
33,Rendering,Not started,SHOT_140,290,REEL_02,,,25.0
34,Animation,Not started,SHOT_140,290,REEL_02,,,25.0
35,Lookdev,Not started,SHOT_140,290,REEL_02,,,25.0
36,Assemble,Not started,SHOT_140,290,REEL_02,,,25.0
37,Layout,Not started,SHOT_140,290,REEL_02,,,25.0
38,Cloth,Not started,SHOT_140,290,REEL_02,,,25.0
39,Baking,Not started,SHOT_140,290,REEL_02,,,25.0
40,Hair and Fur,Not started,SHOT_040,290,REEL_02,,,52.0
41,Compositing,Not started,SHOT_040,290,REEL_02,,,52.0
42,Paint,Not started,SHOT_040,290,REEL_02,,,52.0
43,Rendering,Not started,SHOT_040,290,REEL_02,,,52.0
44,Animation,Not started,SHOT_040,290,REEL_02,,,52.0
45,Lookdev,Not started,SHOT_040,290,REEL_02,,,52.0
46,Assemble,Not started,SHOT_040,290,REEL_02,,,52.0
47,Layout,Not started,SHOT_040,290,REEL_02,,,52.0
48,Cloth,Not started,SHOT_040,290,REEL_02,,,52.0
49,Baking,Not started,SHOT_040,290,REEL_02,,,52.0
50,Hair and Fur,Not started,SHOT_150,290,REEL_02,,,21.0
51,Compositing,Not started,SHOT_150,290,REEL_02,,,21.0
52,Paint,Not started,SHOT_150,290,REEL_02,,,21.0
53,Rendering,Not started,SHOT_150,290,REEL_02,,,21.0
54,Animation,Not started,SHOT_150,290,REEL_02,,,21.0
55,Lookdev,Not started,SHOT_150,290,REEL_02,,,21.0
56,Assemble,Not started,SHOT_150,290,REEL_02,,,21.0
57,Layout,Not started,SHOT_150,290,REEL_02,,,21.0
58,Cloth,Not started,SHOT_150,290,REEL_02,,,21.0
59,Baking,Not started,SHOT_150,290,REEL_02,,,21.0
60,Hair and Fur,Not started,SHOT_070,290,REEL_02,,,43.0
61,Compositing,Not started,SHOT_070,290,REEL_02,,,43.0
62,Paint,Not started,SHOT_070,290,REEL_02,,,43.0
63,Rendering,Not started,SHOT_070,290,REEL_02,,,43.0
64,Animation,Not started,SHOT_070,290,REEL_02,,,43.0
65,Lookdev,Not started,SHOT_070,290,REEL_02,,,43.0
66,Assemble,Not started,SHOT_070,290,REEL_02,,,43.0
67,Layout,Not started,SHOT_070,290,REEL_02,,,43.0
68,Cloth,Not started,SHOT_070,290,REEL_02,,,43.0
69,Baking,Not started,SHOT_070,290,REEL_02,,,43.0
70,Hair and Fur,Not started,SHOT_010,290,REEL_02,,,221.0
71,Compositing,Not started,SHOT_010,290,REEL_02,,,221.0
72,Paint,Not started,SHOT_010,290,REEL_02,,,221.0
73,Rendering,Not started,SHOT_010,290,REEL_02,,,221.0
74,Animation,Not started,SHOT_010,290,REEL_02,,,221.0
75,Lookdev,Not started,SHOT_010,290,REEL_02,,,221.0
76,Assemble,Not started,SHOT_010,290,REEL_02,,,221.0
77,Layout,Not started,SHOT_010,290,REEL_02,,,221.0
78,Cloth,Not started,SHOT_010,290,REEL_02,,,221.0
79,Baking,Not started,SHOT_010,290,REEL_02,,,221.0
80,Hair and Fur,Not started,SHOT_160,290,REEL_02,,,16.0
81,Compositing,Not started,SHOT_160,290,REEL_02,,,16.0
82,Paint,Not started,SHOT_160,290,REEL_02,,,16.0
83,Rendering,Not started,SHOT_160,290,REEL_02,,,16.0
84,Animation,Not started,SHOT_160,290,REEL_02,,,16.0
85,Lookdev,Not started,SHOT_160,290,REEL_02,,,16.0
86,Assemble,Not started,SHOT_160,290,REEL_02,,,16.0
87,Layout,Not started,SHOT_160,290,REEL_02,,,16.0
88,Cloth,Not started,SHOT_160,290,REEL_02,,,16.0
89,Baking,Not started,SHOT_160,290,REEL_02,,,16.0
90,Hair and Fur,Not started,SHOT_170,290,REEL_02,,,12.0
91,Compositing,Not started,SHOT_170,290,REEL_02,,,12.0
92,Paint,Not started,SHOT_170,290,REEL_02,,,12.0
93,Rendering,Not started,SHOT_170,290,REEL_02,,,12.0
94,Animation,Not started,SHOT_170,290,REEL_02,,,12.0
95,Lookdev,Not started,SHOT_170,290,REEL_02,,,12.0
96,Assemble,Not started,SHOT_170,290,REEL_02,,,12.0
97,Layout,Not started,SHOT_170,290,REEL_02,,,12.0
98,Cloth,Not started,SHOT_170,290,REEL_02,,,12.0
99,Baking,Not started,SHOT_170,290,REEL_02,,,12.0
100,Hair and Fur,Not started,SHOT_020,290,REEL_02,,,47.0
101,Compositing,Not started,SHOT_020,290,REEL_02,,,47.0
102,Paint,Not started,SHOT_020,290,REEL_02,,,47.0
103,Rendering,Not started,SHOT_020,290,REEL_02,,,47.0
104,Animation,Not started,SHOT_020,290,REEL_02,,,47.0
105,Lookdev,Not started,SHOT_020,290,REEL_02,,,47.0
106,Assemble,Not started,SHOT_020,290,REEL_02,,,47.0
107,Layout,Not started,SHOT_020,290,REEL_02,,,47.0
108,Cloth,Not started,SHOT_020,290,REEL_02,,,47.0
109,Baking,Not started,SHOT_020,290,REEL_02,,,47.0
110,Hair and Fur,Not started,SHOT_080,290,REEL_02,,,34.0
111,Compositing,Not started,SHOT_080,290,REEL_02,,,34.0
112,Paint,Not started,SHOT_080,290,REEL_02,,,34.0
113,Rendering,Not started,SHOT_080,290,REEL_02,,,34.0
114,Animation,Not started,SHOT_080,290,REEL_02,,,34.0
115,Lookdev,Not started,SHOT_080,290,REEL_02,,,34.0
116,Assemble,Not started,SHOT_080,290,REEL_02,,,34.0
117,Layout,Not started,SHOT_080,290,REEL_02,,,34.0
118,Cloth,Not started,SHOT_080,290,REEL_02,,,34.0
119,Baking,Not started,SHOT_080,290,REEL_02,,,34.0
120,Hair and Fur,Not started,SHOT_180,290,REEL_02,,,21.0
121,Compositing,Not started,SHOT_180,290,REEL_02,,,21.0
122,Paint,Not started,SHOT_180,290,REEL_02,,,21.0
123,Rendering,Not started,SHOT_180,290,REEL_02,,,21.0
124,Animation,Not started,SHOT_180,290,REEL_02,,,21.0
125,Lookdev,Not started,SHOT_180,290,REEL_02,,,21.0
126,Assemble,Not started,SHOT_180,290,REEL_02,,,21.0
127,Layout,Not started,SHOT_180,290,REEL_02,,,21.0
128,Cloth,Not started,SHOT_180,290,REEL_02,,,21.0
129,Baking,Not started,SHOT_180,290,REEL_02,,,21.0
130,Hair and Fur,Not started,SHOT_090,290,REEL_02,,,35.0
131,Compositing,Not started,SHOT_090,290,REEL_02,,,35.0
132,Paint,Not started,SHOT_090,290,REEL_02,,,35.0
133,Rendering,Not started,SHOT_090,290,REEL_02,,,35.0
134,Animation,Not started,SHOT_090,290,REEL_02,,,35.0
135,Lookdev,Not started,SHOT_090,290,REEL_02,,,35.0
136,Assemble,Not started,SHOT_090,290,REEL_02,,,35.0
137,Layout,Not started,SHOT_090,290,REEL_02,,,35.0
138,Cloth,Not started,SHOT_090,290,REEL_02,,,35.0
139,Baking,Not started,SHOT_090,290,REEL_02,,,35.0
140,Hair and Fur,Not started,SHOT_190,290,REEL_02,,,27.0
141,Compositing,Not started,SHOT_190,290,REEL_02,,,27.0
142,Paint,Not started,SHOT_190,290,REEL_02,,,27.0
143,Rendering,Not started,SHOT_190,290,REEL_02,,,27.0
144,Animation,Not started,SHOT_190,290,REEL_02,,,27.0
145,Lookdev,Not started,SHOT_190,290,REEL_02,,,27.0
146,Assemble,Not started,SHOT_190,290,REEL_02,,,27.0
147,Layout,Not started,SHOT_190,290,REEL_02,,,27.0
148,Cloth,Not started,SHOT_190,290,REEL_02,,,27.0
149,Baking,Not started,SHOT_190,290,REEL_02,,,27.0
150,Hair and Fur,Not started,SHOT_050,290,REEL_02,,,32.0
151,Compositing,Not started,SHOT_050,290,REEL_02,,,32.0
152,Paint,Not started,SHOT_050,290,REEL_02,,,32.0
153,Rendering,Not started,SHOT_050,290,REEL_02,,,32.0
154,Animation,Not started,SHOT_050,290,REEL_02,,,32.0
155,Lookdev,Not started,SHOT_050,290,REEL_02,,,32.0
156,Assemble,Not started,SHOT_050,290,REEL_02,,,32.0
157,Layout,Not started,SHOT_050,290,REEL_02,,,32.0
158,Cloth,Not started,SHOT_050,290,REEL_02,,,32.0
159,Baking,Not started,SHOT_050,290,REEL_02,,,32.0
160,Hair and Fur,Not started,SHOT_100,290,REEL_02,,,29.0
161,Compositing,Not started,SHOT_100,290,REEL_02,,,29.0
162,Paint,Not started,SHOT_100,290,REEL_02,,,29.0
163,Rendering,Not started,SHOT_100,290,REEL_02,,,29.0
164,Animation,Not started,SHOT_100,290,REEL_02,,,29.0
165,Lookdev,Not started,SHOT_100,290,REEL_02,,,29.0
166,Assemble,Not started,SHOT_100,290,REEL_02,,,29.0
167,Layout,Not started,SHOT_100,290,REEL_02,,,29.0
168,Cloth,Not started,SHOT_100,290,REEL_02,,,29.0
169,Baking,Not started,SHOT_100,290,REEL_02,,,29.0
170,Hair and Fur,Not started,SHOT_200,290,REEL_02,,,119.0
171,Compositing,Not started,SHOT_200,290,REEL_02,,,119.0
172,Paint,Not started,SHOT_200,290,REEL_02,,,119.0
173,Rendering,Not started,SHOT_200,290,REEL_02,,,119.0
174,Animation,Not started,SHOT_200,290,REEL_02,,,119.0
175,Lookdev,Not started,SHOT_200,290,REEL_02,,,119.0
176,Assemble,Not started,SHOT_200,290,REEL_02,,,119.0
177,Layout,Not started,SHOT_200,290,REEL_02,,,119.0
178,Cloth,Not started,SHOT_200,290,REEL_02,,,119.0
179,Baking,Not started,SHOT_200,290,REEL_02,,,119.0
180,Hair and Fur,Not started,SHOT_110,290,REEL_02,,,90.0
181,Compositing,Not started,SHOT_110,290,REEL_02,,,90.0
182,Paint,Not started,SHOT_110,290,REEL_02,,,90.0
183,Rendering,Not started,SHOT_110,290,REEL_02,,,90.0
184,Animation,Not started,SHOT_110,290,REEL_02,,,90.0
185,Lookdev,Not started,SHOT_110,290,REEL_02,,,90.0
186,Assemble,Not started,SHOT_110,290,REEL_02,,,90.0
187,Layout,Not started,SHOT_110,290,REEL_02,,,90.0
188,Cloth,Not started,SHOT_110,290,REEL_02,,,90.0
189,Baking,Not started,SHOT_110,290,REEL_02,,,90.0
190,Hair and Fur,Not started,SHOT_130,290,REEL_02,,,41.0
191,Compositing,Not started,SHOT_130,290,REEL_02,,,41.0
192,Paint,Not started,SHOT_130,290,REEL_02,,,41.0
193,Rendering,Not started,SHOT_130,290,REEL_02,,,41.0
194,Animation,Not started,SHOT_130,290,REEL_02,,,41.0
195,Lookdev,Not started,SHOT_130,290,REEL_02,,,41.0
196,Assemble,Not started,SHOT_130,290,REEL_02,,,41.0
197,Layout,Not started,SHOT_130,290,REEL_02,,,41.0
198,Cloth,Not started,SHOT_130,290,REEL_02,,,41.0
199,Baking,Not started,SHOT_130,290,REEL_02,,,41.0
200,layout,Completed,SHOT_010,240,REEL_02,2015-10-19 00:00:00,2015-11-04 00:00:00,221.0
201,Cloth,Completed,SHOT_010,240,REEL_02,,,221.0
202,Compositing,Not started,SHOT_010,240,REEL_02,,,221.0
203,Paint,Not started,SHOT_010,240,REEL_02,,,221.0
204,Rendering,Not started,SHOT_010,240,REEL_02,,,221.0
205,Animation,Approved,SHOT_010,240,REEL_02,2015-12-07 00:00:00,2016-05-05 21:00:00,221.0
206,Lookdev,On Hold,SHOT_010,240,REEL_02,,,221.0
207,Assemble,Completed,SHOT_010,240,REEL_02,,,221.0
208,Baking,Completed,SHOT_010,240,REEL_02,,,221.0
209,hair and fur,Completed,SHOT_021,240,REEL_02,,,51.0
210,layout,Completed,SHOT_021,240,REEL_02,2015-10-21 00:00:00,2015-11-04 00:00:00,51.0
211,Cloth,Completed,SHOT_021,240,REEL_02,,,51.0
